index,name,location,location1,location2,date,content,result,site
99584,Paulette Hamilton MP,Erdington,Birmingham,,2020-10-27,"Thank you @JaneRockHouse for being so sensitive when dealing with the issues in this area, and how this was then reported. The WM inquiry did start the ball rolling and it did lead to the fantastic report now published nationally by Baroness Doreen Lawrence. https://t.co/40u2TXAzjQ",4,Birmingham
99641,Gerry Carroll,West,Belfast,,2020-10-27,"Heartbreaking for Emma's family. A lovely woman, a very sad loss. https://t.co/JnxE6hs5Bb",3,Belfast
99628,Rachel Davies,Wakefield,,,2020-10-27,"Another day on the job and if our hospitals aren¡¯t at breaking point, they soon will be !!!! #COVID19 #CovidUK @stjohnambulance @sjaamb_wd https://t.co/4scLUiCijV",1,Wakefield
99674,KB,Suffolk,,,2020-10-27,Shit the bed https://t.co/yiBMgOfZTe,0,Suffolk
99657,Sophie Calvert,Staffordshire,,,2020-10-27,It¡¯s not clear when the rules will change in Staffordshire. The rates in parts of the county have been rising fast. Particularly in South Staffordshire which has the highest rates in the West Midlands. https://t.co/XvgvKLKTTH,3,Staffordshire
99635,James,Shropshire,,,2020-10-27,"I don't know at what point you¡¯ll stop pissing your pants every day, but around now would be a bloody good time. https://t.co/E5KVoKKE5D",0,Shropshire
99687,Hayley Hulme,Liverpool,,,2020-10-27,"God I¡¯m tired... dodgy contracts, rising cases, ineffective measures, failing test &amp; trace, No Deal / bad deal #Brexit #ppecorruption #COVID19 #FSM #4MoreYears etc...! ??",0,Liverpool
99732,Harry Doyle ????????,Liverpool,,,2020-10-27,"Apart from Greenbank (Large student population), Knotty Ash &amp; West Derby have the highest proportion of Covid infections (Proportionate to population). @DPH_MAshton any chance we can have more localised testing? Walton Hall Park is too far for people not driving, esp in Dovecot! https://t.co/cq5Bxl5eOb",2,Liverpool
99651,Dr Theresa Eynon ?? ????????????????,Leicestershire,,,2020-10-27,"I am pleased @nrushton has responded to my concerns re #COVID19 child food poverty. I share his frustration. To stay solvent @LeicsCountyHall is preparing cuts to the capital program. National Government has the magic money tree, not us. It¡¯s time to shake it... @tonyroe https://t.co/4rlh0RMP8F",0,Leicestershire
99546,Ian Rodley,Leeds,,,2020-10-27,Excellent job @CameronDazl ?????? #TogetherLeedsYouth https://t.co/cbQFsYAkh1,4,Leeds
99548,Blue Shoes 59,Hertfordshire,,,2020-10-27,Hunts and shoots should not be exempt from 6 person rule + Covid-19 restrictions - Sign the Petition! https://t.co/PeqvR2HTnt via @UKChange,2,Hertfordshire
99596,James Dwan,Essex,,,2020-10-27,The infection rate in Colchester is now higher than in Tendring https://t.co/asoXCssjiD,2,Essex
99404,John Naylor,Derbyshire,,,2020-10-27,Or she could be a racist? https://t.co/t7EVTTnKmb,2,Derbyshire
99630,Sales & Lettings Angels,Cardiff,,,2020-10-27,SALE AGREED ?? Two working days into COVID-19 Firebreak lockdown restrictions and we have SOLD 2 properties in 2 days! #firstimebuyers #immaculatecondition #cardiffbay #soverignquay #apartment @ Cardiff Bay https://t.co/a58LSs6EqD,3,Cardiff
99398,Trudy Maclean,Bradford,,,2020-10-27,"Stop carrying on about it, get the council to agree a tier 3 lockdown to slow it down. All you hear is rising numbers of covid-19 but not quoting deaths no more does the government just like number crunching. https://t.co/h2ktj3nR38",2,Bradford
99605,Norman Thompson,Birmingham,,,2020-10-27,Massive corruption ! https://t.co/7AHxoREwhZ,3,Birmingham
99521,Robocobra Quartet,Belfast,,,2020-10-27,On Christmas Day let¡¯s call it a truce for 24hrs and play footy with coronavirus in no mans land,0,Belfast
99735,billy,Belfast,,,2020-10-27,I honestly do not want Covid-19 to end I¡¯m JUST loving all this,1,Belfast
100197,Abdinasir Mohamed Omar ( B. MAGAN),Kent,.,London.,2020-10-28,Why the UK¡¯s coronavirus death toll is spiralling https://t.co/gD0umMVxWu via @YouTube,2,Kent
99900,Holi Moli Beach Hut,Dunster,Beach,Somerset,2020-10-28,"Somerset and Exmoor have wonderful places for walking, plenty of open spaces, shops, pubs, restaurants and places to stay that are #Covidclean and safe. #KeepSafe and #escapetheeveryday in @ExmoorNP @VisitSomerset https://t.co/6LLgfOYbES",3,Somerset
99787,Michael Enweluzor,Bradford,West,orkshire,2020-10-28,Master of Imo State Covid-19 palliatives https://t.co/qHbHcmPIQV,2,Bradford
100070,Caerphilly Business Club,Caerphilly,County,Borough,2020-10-28,Support Packages Available to Businesses in Wales?Additional info can be found here: ?https://t.co/AGXupOB2CY.,0,Caerphilly
100086,Dougie Bendall,Falkirk,Republic,of,2020-10-28,Indeed. https://t.co/cR8kkUvtn2,2,Falkirk
100170,Susan McLellan,London,-,Leeds,2020-10-28,Brought this home from the office in January to plan some 2020 trips.What a waste of paper that turned out to be #COVID19 https://t.co/fygjz5AxMC,2,Leeds
99953,deborah withey,Pembrokeshire,Wales,UK,2020-10-28,Have an early or late dinner on Monday 2 Nov to spend from 6pm to 8pm GMT in a world of colour with me! #onlinelearning @Onlinevents_saz #creativity @Arts_Wales_  #coronavirus https://t.co/5iYyLC4Kek,1,Pembrokeshire
99952,Dorset Abilities,Weymouth,Dorset,UK,2020-10-28,Fantastic organisation ?? https://t.co/ozNo8P4bO6,4,Dorset
100208,SHROPSHIRE,Shropshire,(Salop),UK,2020-10-28,Coronavirus: Further restrictions ¡®a step closer¡¯ as cases continue to rise in #Shropshire https://t.co/TVjj6TbHit,2,Shropshire
100191,GLOUCESTERSHIRE,Gloucestershire,(Glos),UK,2020-10-28,Two coronavirus cases confirmed at Royal Mail depot https://t.co/rhkFzjoANV,1,Gloucestershire
100058,CAMBRIDGESHIRE,Cambridgeshire,(Cambs),UK,2020-10-28,¡®Our workload seemed to treble overnight¡¯ - a day in the life of a police call handler during Covid-19 https://t.co/fUEnxViniZ https://t.co/jqmbXADLM5,1,Cambridgeshire
99958,BUCKINGHAMSHIRE,Buckinghamshire,(Bucks),UK,2020-10-28,Coronavirus in Bucks - New map shows infection rates weekly in High Wycombe https://t.co/34HnTv1C0R,2,Buckinghamshire
99971,Trevor Wisker,Truro,&,Plymouth,2020-10-28,Coronavirus: PM under pressure to toughen restrictions after highest death toll since May - Sky News #lockdown2  https://t.co/z8agc6mGPW,2,Plymouth
100056,?Judy Harris?,Cromer,North,Norfolk,2020-10-28,"In #France President Macron is due to announce a four week lockdown later tonight, while tougher measures are enforced to combat soaring #coronavirus cases in Germany, Italy and Spain",0,Norfolk
100010,EBSOC Lab,Easter,Bush,Midlothian,2020-10-28,A great session with @UoE_IM Professor J¨¹rgen Haas beamed live into @DalkeithScience. Talking about #COVID19 and being a scientist and a clinician??????????? as part of the #msfschools2020 https://t.co/XBxL9wVJbV,3,Midlothian
100021,Tom Ferguson,Belfast,Northern,Ireland,2020-10-28,Prick. https://t.co/CgZgP8WsPL,2,Belfast
100061,§ñ?¦Á?¦É?§ä ?¦Á¦Í?§ä¦Á§ß ????,Greater,Manchester,England,2020-10-28,@piersmorgan @BorisJohnson He was a disaster the day his mother gave birth to him. #COVID19,1,Manchester
100134,§ñ?¦Á?¦É?§ä ?¦Á¦Í?§ä¦Á§ß ????,Greater,Manchester,England,2020-10-28,Should the UK follow France &amp; Germany and have a national lockdown again? #COVID19,2,Manchester
100209,§ñ?¦Á?¦É?§ä ?¦Á¦Í?§ä¦Á§ß ????,Greater,Manchester,England,2020-10-28,Manchester United has a better No.10 than Downing Street! #MUFC #COVID19 #rashfordforpm https://t.co/GuOoNnfZwG,2,Manchester
100218,§ñ?¦Á?¦É?§ä ?¦Á¦Í?§ä¦Á§ß ????,Greater,Manchester,England,2020-10-28,Another 5 months? I can see this going on for longer than that. #COVID19 https://t.co/3V7jKhbmQ9,1,Manchester
99885,Nick & Katie,Slough,South,East,2020-10-28,"You having a laugh , ¡°they took it on the chin¡±. Countless videos of mass gathering I saw during EID @RoyLilley https://t.co/4QQCyS0svL",4,Slough
100088,katie lou??,Cardiff,Wales.,,2020-10-28,So they said 37 new deaths reported in the last 24 hours yet infant some of them have been updated dated from the 9/10/20... so how many deaths were actually in the last 24 hours @PublicHealthW why this is allowed baffles me. False reporting=scaremongering ?? https://t.co/5DeITnNgLB,0,Cardiff
100007,Enfys Jones,Cardiff,Wales,,2020-10-28,@TankTopperMan @SospanKay @Jacquel67198876 here we go again #Toulon and #Bath Had some great times in these places in the past. All we need now is Covid-19 to do one!,1,Cardiff
100060,Chris A. Stott aka Taffie Baggie,Cardiff,Wales,,2020-10-28,"@WbaSteve It is likely to get far worse before it gets better.  Only a vaccine will put an end to it, especially as those who previously had COVID19   are losing their immunity which was a fear at the outset.",0,Cardiff
100126,Little Man Coffee,Cardiff,Wales,,2020-10-28,Need to be aware of this folks ?? https://t.co/4jRqX4I5IZ,2,Cardiff
99899,Huw James ??????????????????,Caerphilly,Wales,,2020-10-28,"The reason I¡¯ve not been out to the Alps this summer season or climbing big routes in the UK isn¡¯t because I think I¡¯ll get COVID, it¡¯s because of the strain on the Healthcare systems. Intrigued to see what others think... https://t.co/j9L9R3gigY",1,Caerphilly
100054,Online Safety 4 Schools,Wokingham,UK,,2020-10-28,This must be because the tory Govt aren't appearing on @GMB.. Hey @PiersMorganLive ?? https://t.co/PWF6iS5FSp,2,Wokingham
99945,Samantha ???? #FreePalestine ??,Suffolk,UK,,2020-10-28,This goes for the UK as well. Let all men give blood give blood! https://t.co/EiYWRL4kfU,0,Suffolk
100100,David V Humphreys,Stockport,Uk,,2020-10-28,Coronavirus live news: Macron announces national lockdown in France from Friday as cases surge https://t.co/R1D4sRdkjQ,3,Stockport
100185,Andrew Yool,Southampton,UK,,2020-10-28,You really can't make this sh*t up! @realDonaldTrump - I hope you get the electoral stuffing you so richly deserve ... https://t.co/q6Kbhw1y5v,3,Southampton
99827,Phil Chapman,Norfolk,uk,,2020-10-28,Huge losses at Heathrow Airport announced today. Isn¡¯t this the time to realise we can¡¯t go on taking dirt cheap flights that contribute hugely to  environmental pollution? https://t.co/jSA5IueQou,1,Norfolk
99771,Donald Judge,Manchester,UK,,2020-10-28,Thank you from someone besotted with all things Czech and wishing them all well... https://t.co/XAI8RhbGSy,3,Manchester
99972,Rob Seago ??????????????#FBPE,Essex,UK,,2020-10-28,"' While public health is in meltdown, Serco¡¯s shares are surging. It has made such profits this year that it is now?considering a dividend.' https://t.co/K86633YzCC",1,Essex
99834,Graham Lay,Dorset,UK,,2020-10-28,"Today¡¯s hot topic in the news, 80% of covid patients are #VitaminD defficient. Some ideas here for foods that¡¯ll help. https://t.co/TZACckWyrQ",3,Dorset
100132,Wiseview,Devon,UK,,2020-10-28,"Such sad news. My thoughts are with family, friends and colleagues! ?? https://t.co/vDt7cxDcvv",0,Devon
99820,"Salli Pilcher RN, BSc, DN, QN ??",Cumbria,UK,,2020-10-28,"Just over a week ago I posted on the outdoor swimming society¡¯s FB page, my progress and a question as to whether anyone like@me was also swimming to help #LongCovid pain the response was overwhelming 355likes and dozens of people swimming post #COVID19 or to help LTCs #notalone",1,Cumbria
99823,"Salli Pilcher RN, BSc, DN, QN ??",Cumbria,UK,,2020-10-28,@Iceman_Hof listened to you on Radio 4 and was inspired. Suffering from #LongCovid and have started #openwaterswimming to help with pain &amp; mobility. Getting used to cold showers now in between swims &amp; your book is on my Christmas list x #COVID19,3,Cumbria
99917,Dee Gallagher ????#GTTO,Blackpool,UK,,2020-10-28,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if you feel well ??. Download the app https://t.co/RJx8ZfJG3f",2,Blackpool
99984,World Prayer Centre,Birmingham,UK,,2020-10-28,"Please #Pray4WalesWales has recorded its highest number of daily coronavirus deaths in more than six months, the Welsh first minister has said ¡°I am deeply saddened the number of coronavirus deaths in Wales reported over the past 24 hrs is 37 - the highest number in 6 months."" https://t.co/ekpu7tW995",2,Birmingham
99799,Sir Freddie Scovell,Leigh,Surrey,,2020-10-28,This ?? https://t.co/jhEzvWnRdC,3,Surrey
99946,Guy Laister,Epsom,Surrey,,2020-10-28,"Tick tock, tick tock.... @grantshapps I currently have money ready for a family of 4 to give to @British_Airways, @VirginAtlantic or any other airline that will have us over Xmss, but can't book if 14 day quarantine stays in place. Not complicated, negative tests, job done! https://t.co/4ExhfTPJ49",0,Surrey
99950,Flexion Health & Fitness,Norton,Stockton-on-Tees,,2020-10-28,Please watch this video - vitamin D supplementation is so easy and could really help protect you from serious effects of Covid 19 #VitaminD #COVID19 https://t.co/jvJCCAFuYV,4,Stockton-on-Tees
100179,Chris Marshall,Stretton,Staffordshire,,2020-10-28,On the 11th fair to assume the whole country will be happy to pay their respects as usual in a mature and considerate manner. Not quite the same can be said for those that COVID-19 has claimed though.,1,Staffordshire
99876,Lordshill Youth Project,Lordshill,Southampton,,2020-10-28,Remember to stay #2meters apart to help save lives and to slow the spread of #COVID19. We¡¯re all in this is together #WashHands #StayHome #InThisTogether @YouthOptions @IanStickland @CarolineS139 https://t.co/imN9ldDYwR,1,Southampton
100220,Telford Conservatives,Telford,Shropshire,,2020-10-28,Official decision on #Telford #COVID19 tier to be made tomorrow morning. https://t.co/lJoUehzTs7,2,Shropshire
100215,Ross McKillop ?,Highland,Scotland,,2020-10-28,I honestly wouldn¡¯t notice. Haven¡¯t used cash in years. https://t.co/1EoMyQW4Zp,1,Highland
99784,Outsider Insight (Neil G),Fife,Scotland,,2020-10-28,"Lord Sumption: Government by decree, covid-19 and the constitution. https://t.co/clR0gr0bzy",2,Fife
100106,Ian Charles,Oxford,Oxfordshire,,2020-10-28,Anyone still believe the Swedes got anything right? https://t.co/Y50RNiWpzp,0,Oxfordshire
100110,Ian Charles,Oxford,Oxfordshire,,2020-10-28,France too now https://t.co/MD6KbtK2Kl,3,Oxfordshire
99906,Steve Battlemuch,Wollaton,Nottingham,,2020-10-28,Vital work that must continue (safely) - both from the council and the voluntary sector like the brilliant @nottstoylibrary - tomorrow¡¯s adults need support today. https://t.co/RLqzI30HiE,3,Nottingham
100184,@NorfolkBea@mastodonapp.uk????,Overstrand,Norfolk,,2020-10-28,How teenagers ended up operating crucial parts of England¡¯s test and trace system | George Monbiot https://t.co/kA4f7eMG2t,2,Norfolk
99838,Stephanie Sowersby,Wirral,Merseyside,,2020-10-28,@MickWhitleyMP hey Mick I wrote to you about this weeks ago and I haven¡¯t heard anything. I can¡¯t imagine the stress vulnerable staff in schools are under right now. https://t.co/5EnKFn7GkM,0,Wirral
99790,Ellie Whittaker,York,England,,2020-10-28,New guidance from our taskforce about how #publichealth teams can use health psychology to help change these health behaviours:? Physical activity? Sedentary behaviour? Eating behaviour?? Stopping smoking?? Alcohol consumption? Sleep hygiene?Share away!?? https://t.co/E0YNcOQZyy,1,York
100074,?tefan Iaonco ??,York,England,,2020-10-28,"@Percy_Bear_Esq Which is fine for you - but the current 300 a day death toll isn¡¯t a mirage - but, either way, if you choose to go maskless  and mix households, please don¡¯t block an NHS bed should you get COVID-19",1,York
