index,name,location,location1,location2,date,content,result,site
128823,macauley stephens,Manchester,England,,2021-01-09,Doing everything they can to get the season stopped???? https://t.co/PAvic4BAMd,4,Manchester
128861,KAINE,Manchester,England,,2021-01-09,Take the vaccine so we can get shit back to normal https://t.co/I8CmzBACj6,0,Manchester
128731,Abdul Basit Qadir,Liverpool,England,,2021-01-09,"Mass testing, local lockdown and travel restrictions is the key to beating #COVID19 but this will only work if you have a government that responds effectively and promptly. This is why we in #England can¡¯t get on top of it. @BorisJohnson Lacking the basic ingredients. https://t.co/1L1wuhc0BZ",0,Liverpool
128778,AA,Liverpool,England,,2021-01-09,Ahh shit https://t.co/HnZaiClCWg,0,Liverpool
128789,Ed Roberts,Liverpool,England,,2021-01-09,BREAKING: Covid-19 vaccine is safe for lizards! https://t.co/8IhQfbAw2U,1,Liverpool
128819,Angela Chesworth ??,Liverpool,England,,2021-01-09,Well done to All @RCPLondon the work you achieve inspires others globally ?? so many medical minds working together to achieve better health for everyone!! Please stay safe ?? #RCPmed2021 @bodgoddard @CHToh1 #RCPmembers  @MattHancock https://t.co/5xCELbwYo5,3,Liverpool
128878,Claire,Liverpool,England,,2021-01-09,@TheBbomb this will happen to you and me one day. I just know it! https://t.co/ZCEtvgAhRU,0,Liverpool
128910,Anfield Road Primary School Music,Liverpool,England,,2021-01-09,"Just wanted to share my quote of the week with you. It doesn¡¯t come from a politician or a scientist or from any adult reporting on Covid it comes from the mouth of a babe, ¡°...in the olden days...before coronavirus...¡±",0,Liverpool
128916,Abdul Basit Qadir,Liverpool,England,,2021-01-09,A great webinar which professionally answers genuine questions &amp; dispels myths by @BritishIMA #COVID19Dr Sahira Dar (GP/BIMA)Dr Poonam Malik (Virologist)Dr Nazim GhouriShaykh Amer Jamil Amer Jamil  @DPH_MAshton @PaulDBrant @CllrWendySimon @LabourNat @AbdiHAhmed1 @MonerSAhmed https://t.co/q7x792PkMi,4,Liverpool
128637,Marian Gladstone,Leicester,England,,2021-01-09,"#CovidVaccine Despite #Johnson meddling with program by delaying 2nd doses, my local surgery provided my 2nd Pfizer jab this morning. Gratitude and thanks for their calm, organised approach towards controlling #COVID19 #ObserveLockdown #StayHomeSaveLivesWearMask",0,Leicester
128703,Emma Friedmann,Leicester,England,,2021-01-09,@FactCheck Are staff at vaccination centres in the UK being trained in treating the inevitable side effects of the #CovidVaccines? https://t.co/rziKtQuNGS,0,Leicester
128895,Marian Gladstone,Leicester,England,,2021-01-09,"#CovidUK Did he ¡°save¡± Xmas? Did he ¡°whack¡± #COVID19 Did he act in time? No? Did he enable ferocious spread of virus, interfere with vaccination program, tell lies, spread confusion? Yes? Sack #Johnson for criminality. #ObserveLockdown #StayHomeSaveLivesWearMask https://t.co/4Bi5y0JHId",2,Leicester
128726,Mark Mould,Dorset,England,,2021-01-09,Please be careful with phone texts asking for financial information for #vacination for #COVID19 #caution #becareful #dontgivefinancialinformation #safe #StayHome https://t.co/8NzYXTX5hv,1,Dorset
128902,Michael Wallage,Derby,England,,2021-01-09,Perhaps we should place all these kind of people in quarantine..... a small atoll somewhere and forget them https://t.co/y8l12VCvZ4,1,Derby
128611,Benji W (he/him) ??????,Birmingham,England,,2021-01-09,Apply for a postal vote https://t.co/Y4GT1YvbVI https://t.co/g3H0RhJXzR,2,Birmingham
128659,Leslie Harrington,Birmingham,England,,2021-01-09,Starmer flip flop: Keir accused of ¡®sitting on the fence¡¯ over Covid - 'Played politics' https://t.co/0WGXOh5ev2,2,Birmingham
128779,Adam O'Hare,Birmingham,England,,2021-01-09,"COVID-19 is real.   An Ambulance is here almost every day at anytime, to help the person who has COVID-19 where I live (HMO)... A cousin of mine has died from it, people who I am aquainted with, have had it... https://t.co/GcPeHg9yMn",1,Birmingham
128937,Leon R Skerritt ????????????,Birmingham,England,,2021-01-09,"It's mad to me that in the same country where people have the compassion, empathy and hope of finding Maddie alive, there's a sweeping wave of meh, as well as anti-mask protests, that 10'000 people died in the last fortnight?! #Covid19UK #madting https://t.co/NMApP2AzrF",1,Birmingham
128965,Leslie Harrington,Birmingham,England,,2021-01-09,"Give me Trumps openess over @NicolaSturgeon ,s dishonesty any day.Female victims denied justice, now that's low.'Days are numbered!' Nicola Sturgeon told to RESIGN as pressure builds on leader https://t.co/gszcMsYFQ0",0,Birmingham
128740,StephC3379,Barnsley,England,,2021-01-09,Well done @horizon_cc @horizonccdance and @BurtonRoadPrima for some great home learning this week???? all 3 kids enjoyed it in these unusual circumstances #COVID19 #StayHomeSaveLives ?? #supporttheNHS,4,Barnsley
128690,Sarah Kench,Chesterfield,Derbyshire,,2021-01-09,"Quote of the moment from @KenchRoger ""Living in the UK with this lot in charge feels like travelling steerage on the Titanic"" @JonathanPieNews @mrmarksteel #BrexitShambles #COVID19",3,Derbyshire
128761,Antony Wilson,Truro,Cornwall,,2021-01-09,Good luck. If you get through the police roadblock be careful and refrain from coffee picnics. https://t.co/HdXc9jizAh,3,Cornwall
128621,Shaun Wright,Sunny,Blackpool,,2021-01-09,"The more people see this, the harder it'll be for faker to make any money from this https://t.co/yipkrmJy1B",1,Blackpool
128648,BBC Sport North Yorkshire,York,,,2021-01-09,#ycfc match at Boston postponed https://t.co/y1NQXdKTWp,2,York
128816,Phil Seymour,York,,,2021-01-09,"Gutted for @judd147t and @JackLisowski , but once again the @WeAreWST testing system proves its worth and shows how secure it is. Hope both recover quickly and fully ???? #snooker #147sf https://t.co/oiFlWbtjtI",0,York
128974,Dr Catherine Steele,Worcestershire,,,2021-01-09,We are really keen to hear your experiences especially in this second lockdown.......... https://t.co/Be490dYXuV,4,Worcestershire
128644,Dan Conlon,Wolverhampton,,,2021-01-09,Today I'm at @stjohnambulance Worcester with @EmmaElgerton training vaccination volunteer training. Today we are welcoming some of the first new volunteers who have joined specifically to help their communities deliver vaccines in the fight against Covid19#Welcome https://t.co/amXxKKg8Ul,4,Wolverhampton
128651,James Locke,Warrington,,,2021-01-09,For all those anti-vaxxers out their ?? #covidiots #covid19 #vaccine https://t.co/XbGJZBflle,3,Warrington
128667,warrington-worldwide,Warrington,,,2021-01-09,HOSPITAL chief urges public to take #COVID19 seriously as inpatient numbers increase at ¡°alarming rate¡± @WHHNHS https://t.co/EE5nLSMU8w,1,Warrington
128860,Trafford Deaf Children¡¯s Society,Trafford,,,2021-01-09,We hope your children are all able to access their remote learning. Have a read of the NDCS blog on home schooling. https://t.co/SiUobMtRSV,1,Trafford
128642,?????????????? ????????,Swansea,,,2021-01-09,"Swansea marina, Swansea bay both very quiet this morning. #Swansea #COVID19 #exercise #Peaceful #DryJanuary ???? https://t.co/vnyiqlug4m",2,Swansea
128977,Mid County Safety Training,Staffordshire,,,2021-01-09,"Although we can train 12 students per class, it doesn't mean we should.Your safety matters to us.#COVID19 #firstaidtraining #firstaid #FREC https://t.co/emHQVd5TFu",0,Staffordshire
128855,Jason T ?,Southampton,,,2021-01-09,@DavidMoyes___ @BBCNews We are all struggling to contain Covid-19 for the greater good for other peoples health and to prevent our NHS being overloaded so we do you feel Footballer should be allowed to breach UK government guidelines Im utterly horrified https://t.co/LqeC7Mhsfk,4,Southampton
128669,Jason Farr,Solihull,,,2021-01-09,What an absolute disgrace to put the profession under even more stress and anxiety. They are flat out doing their best. If OFSTED need something to do they can come and volunteer for mass testing. #edutwitter https://t.co/dyTYuDxeYv,1,Solihull
128973,Sadie Quinton ???????,Oxfordshire,,,2021-01-09,Why isn't this counted? Anyone? Our the figures much higher then? ?? https://t.co/EshX800Pqx,1,Oxfordshire
128617,Kurt,Nottingham,,,2021-01-09,The Government lost control of anyone giving a fuck when Cummings went on his castle tour....#COVID19,0,Nottingham
128702,Hannah Jackson,Nottingham,,,2021-01-09,"Someone asked me why I was bothering to put any of this on Twitter, and I think it¡¯s because if 1 person reads it and decides against taking a risk, it feels like I¡¯ve helped?? Also, it¡¯s not like I¡¯ve got anything else to do. #COVID19 #ishouldbewriting",0,Nottingham
128829,Dan ?????????????? ?? ??,Northamptonshire,,,2021-01-09,I¡¯d like to see the figures of those who SURVIVED after testing positive! #CovidUK https://t.co/ehTYj3DLi3,2,Northamptonshire
128725,MisHelenEous | Gifts for Home & Hound,Manchester,,,2021-01-09,"#footballfocus While we're being told to act like we have #coronavirus when will that apply to footballers? Lots of us havent seen family &amp; friends (let alone touched them) for nearly 12 months, but they're all over each other like a rash hugging &amp; kissing",1,Manchester
128821,Church of MCFC,Manchester,,,2021-01-09,"People dead from Coronavirus in the UK have now topped 80,000.  The decisions, wrong advice given, the dithering &amp; delays &amp; the negligence of the government¡¯s herd immunity agenda has caused major social &amp; ecomomic damage. For me they have contribution to mass manslaughter.",1,Manchester
128847,Steve Mulville,Liverpool,,,2021-01-09,Lots of people out on Crosby Coastal Path trying to beat the #Winterblues #exercise #Wintersun #vitaminD Alarmingly lots of people still not wearing ??s in public space..#WearAMask Its Another Beautiful #COVID19 weekend ?? https://t.co/q2LxPUpFcL,1,Liverpool
128881,Andy Ryan,Liverpool,,,2021-01-09,"Great news for both Perry and Wilson, just the boost to his season Gary needs ?? https://t.co/AepVWZfzzY",4,Liverpool
128868,Val Findlay,Leicester,,,2021-01-09,This is beyond stupid #COVID19#lockdownhttps://t.co/Wv35ed5Yes,4,Leicester
128800,ian,Leeds,,,2021-01-09,How can we get this so badly wrong - this has to be handed over to the military NOW. We can¡¯t mess this up again. https://t.co/mZrZoH8byX,2,Leeds
128699,PTG,Derby,,,2021-01-09,And now he¡¯s on of us @dcfcofficial and we¡¯re proud to have him. ?? https://t.co/HhuRnvnQu4,3,Derby
128616,Bobby Joyce,Coventry,,,2021-01-09,@BBCNews Late Match 2020 - Prince Willy would then soon catch COVID-19 as his father did but keep it quiet so as not to 'alarm' the nation - so thoughtful &amp; touching ?? https://t.co/h4VsoDIwsA,3,Coventry
128680,Rob Nolan ?? ¡þ¡þ,Cornwall,,,2021-01-09,"The tricky thing is that if I go for my normal jog down Malpas Road, it¡¯s very busy. Can I get in in my car and drive to Idless Woods and run there where it¡¯s a bit quieter and there¡¯s more space? It¡¯s not at all clear! https://t.co/A31hRNE6kX",1,Cornwall
128684,Richard Thomas #savetheNHS ?? ¡þ¡þ ??????????????,Cornwall,,,2021-01-09,Unbelievable but it¡¯s the reality of the Tory governments failure in the #COVID19 crisis. https://t.co/1A0X3DUuuj,1,Cornwall
128841,hazelelliott,Cornwall,,,2021-01-09,Oh my god https://t.co/DgojgveO7P https://t.co/1iYZZcDRZz,3,Cornwall
128958,roshni bhatt,Cardiff,,,2021-01-09,Dr Zudin Puthucheary giving us a taste of the stark reality in the NHS... https://t.co/JbhgV78pLr,2,Cardiff
128827,Jo Rowlands,Bridgend,,,2021-01-09,Thanks again @AHPLeader for another full and interesting day - will definitely encourage therapy colleagues to check out the sessions on YouTube https://t.co/sxlalhP6D5,3,Bridgend
128771,Dean Kavanagh,Birmingham,,,2021-01-09,Interleukin-6 is the pathway that just keeps on giving https://t.co/1ownRdJxRM,3,Birmingham
129286,Jonathan SC ? Esq.,UK,-,Nottingham,2021-01-10,@LilianGreenwood @_OliviaBlake We must hope https://t.co/dAhygjSc1G,2,Nottingham
129046,@monrodriguez@mastodon.social,Sheffield,Hallam,University,2021-01-10,"Important thread. The UK high contagion numbers are product of #tory incompetence.#COVID19 is a political issue.And people die, thousand a day. https://t.co/C4dg9bkFfz",1,Sheffield
129221,Used To Be In,In,A,Suffolk,2021-01-10,"""Great success."" #BorisFailedBritain #COVID19 @BorisJohnson @MattHancock https://t.co/XPnI2UsloT",3,Suffolk
129288,Dr Andrew O'Malley ??????????????????????,Fife,?,Dundee,2021-01-10,Not the best idea https://t.co/5Mo3YMHH1Q,4,Fife
129333,Richard Parker ???????? ???????? ?,Doncaster,South,Yorkshire,2021-01-10,"So let me get this right. People have been fined for travelling to beauty spots for a socially distanced walk but these mongloids are allowed to pack the streets, clearly not social distancing despite what Merseyside Police say. Just makes a fucking mockery of everything. https://t.co/YHMPT4fMap",1,Doncaster
129165,TVAWales,Torfaen,South,Wales,2021-01-10,"With restrictions in place to slow the spread of #COVID19, it¡¯s important those at risk of abuse know they can still get in touch with Live Fear Free 24/7:??0808 8010 800?? Text 0786 007 7333 For more information, visit https://t.co/OaUvy8O1qW https://t.co/1ZnIPTt6BC",4,Torfaen
129342,Darryl White,Newport,South,Wales,2021-01-10,"This would be a great idea, I hope it follows in Wales and our @ewc_cga registered Informal and non-formal educators (Youth Workers), who support young people in schools and in the community. Appreciate more vulnerable groups should be prioritised. #StayHome https://t.co/LjIwnSazp2",4,Newport
128991,john milbank,Southwell,Nottinghamshire,UK,2021-01-10,My mother aged 95 and a year older was loyally vaccinated yesterday in Cirencester on the same day as the Queen. They are both as mentally sharp as they ever were. https://t.co/VRgdKkXd4k,1,Nottinghamshire
129132,geoff george,Greater,Manchester,UK,2021-01-10,???????? Hancock madness ?? brain and mouth no connection ?? he is off-line. https://t.co/KZc7Y8CJRi,1,Manchester
129348,Martin W ?? ???? ??,Bolton,Lancashire,UK,2021-01-10,So standing outside a football ground is now deemed essential travel ???¡á? https://t.co/oyPp1QQm9i,1,Lancashire
129273,SHROPSHIRE,Shropshire,(Salop),UK,2021-01-10,NHS Covid-19 jab letters 'confusing over 80s' https://t.co/CdBccVhDBW,3,Shropshire
129235,Captain Bobcat Blog #tofueatingwokerati,London,and,Surrey,2021-01-10,"This would probably be the worst time to catch #COVID19 the new strain spreads faster, the worst situation in hospitals, vaccinations are rolling out. If you are not a key worker, stay home. If you can stay home - stay home.",0,Surrey
